id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1011,Argentina,55,F,Lago Titicaca,Puno,2023-06-23,5,683.19,nan
V1012,Perú,19,M,Lago Titicaca,Puno,2023-10-23,15,2851.74,Avión
V1013,México,19,M,Machu Picchu,Cusco,2025-03-09,9,4464.12,Avión
V1014,Perú,22,F,Huacachina,Ica,2024-10-11,12,1542.29,Auto
V1015,Francia,66,M,Monasterio de Santa Catalina,Arequipa,2023-03-30,3,3912.13,Avión
V1016,Chile,55,M,Centro Histórico,Lima,2025-03-10,14,1020.07,Avión
V1017,Francia,33,M,Sillustani,Puno,2023-02-19,8,3958.92,Auto
V1018,Perú,68,F,Huacachina,Ica,2024-04-02,2,1026.14,Avión
V1019,México,62,M,Barranco,Lima,2023-03-31,6,2812.91,Bus
V1020,Perú,54,M,Centro Histórico,Lima,2024-05-07,11,2486.69,Avión
V1021,Perú,49,M,Islas Uros,Puno,2025-03-19,14,1815.27,Avión
V1022,México,35,M,Centro Histórico,Lima,2025-04-24,12,981.36,nan
V1023,Chile,20,M,Monasterio de Santa Catalina,Arequipa,2025-01-23,12,722.0,Avión
V1024,Perú,60,F,Plaza de Armas,Arequipa,2025-01-01,12,521.02,Tren
V1025,España,58,F,Lago Titicaca,Puno,2025-04-25,7,4152.98,Avión
V1026,EE.UU.,30,M,Cañón del Colca,Arequipa,2023-09-17,3,4297.55,Avión
V1027,EE.UU.,41,F,Líneas de Nazca,Ica,2023-09-18,9,2780.91,Bus
V1028,Perú,29,M,Lago Titicaca,Puno,2023-10-06,10,590.91,nan
V1029,Chile,43,M,Islas Uros,Puno,2023-06-06,1,3510.4,Tren
V1030,España,23,F,Miraflores,Lima,2024-07-29,7,4199.32,Tren
V1031,Perú,27,F,Islas Uros,Puno,2023-02-01,4,624.35,nan
V1032,EE.UU.,19,M,Machu Picchu,Cusco,2023-10-09,4,3655.8,Auto
V1033,Perú,36,M,Islas Uros,Puno,2024-04-22,8,683.48,Auto
V1034,Perú,19,F,Islas Uros,Puno,2025-04-27,11,595.39,Avión
V1035,México,59,F,Miraflores,Lima,2024-01-01,10,1817.52,Auto
V1036,Francia,20,F,Montaña 7 Colores,Cusco,2023-05-16,14,925.65,Auto
V1037,México,34,M,Sillustani,Puno,2023-07-27,10,3422.85,nan
V1038,Colombia,67,F,Barranco,Lima,2023-10-30,4,386.35,Avión
V1039,España,22,F,Centro Histórico,Lima,2024-04-05,7,3443.79,Auto
V1040,Chile,33,M,Lago Titicaca,Puno,2025-08-10,6,616.85,Avión
V1041,Perú,63,F,Plaza de Armas,Arequipa,2024-10-09,12,271.98,Auto
V1042,Chile,24,F,Machu Picchu,Cusco,2025-08-25,9,1951.86,Avión
V1043,EE.UU.,69,M,Monasterio de Santa Catalina,Arequipa,2024-10-31,14,3166.99,Tren
V1044,España,22,F,Montaña 7 Colores,Cusco,2025-04-24,10,365.8,Auto
V1045,EE.UU.,52,M,Montaña 7 Colores,Cusco,2024-11-09,13,2624.21,nan
V1046,Francia,57,F,Islas Uros,Puno,2023-05-27,8,4122.17,Bus
V1047,España,68,M,Barranco,Lima,2023-11-25,12,2642.35,Tren
V1048,Colombia,64,F,Sillustani,Puno,2024-10-20,7,1467.31,nan
V1049,Colombia,39,F,Monasterio de Santa Catalina,Arequipa,2023-07-21,8,2598.87,Avión
V1050,Perú,65,M,Lago Titicaca,Puno,2025-08-12,11,2735.55,nan
V1051,EE.UU.,68,M,Islas Uros,Puno,2023-07-06,7,1709.83,Avión
V1052,España,47,F,Barranco,Lima,2024-06-15,14,4254.8,Tren
V1053,EE.UU.,40,M,Monasterio de Santa Catalina,Arequipa,2025-07-26,4,3474.66,Bus
V1054,EE.UU.,34,F,Valle Sagrado,Cusco,2025-07-05,2,3059.39,Auto
V1055,México,20,F,Sillustani,Puno,2025-09-23,7,4311.46,Bus
V1056,Perú,54,F,Cañón del Colca,Arequipa,2025-08-13,2,1835.8,Auto
V1057,Perú,51,M,Islas Ballestas,Ica,2024-11-29,7,2521.03,Auto
V1058,Perú,25,F,Islas Uros,Puno,2024-11-04,8,1259.3,nan
V1059,Perú,29,M,Montaña 7 Colores,Cusco,2023-09-12,1,1069.57,Bus
V1060,Francia,45,M,Líneas de Nazca,Ica,2024-05-11,9,3861.41,Bus
V1061,Chile,33,M,Huacachina,Ica,2025-09-12,2,1412.36,Auto
V1062,Perú,31,M,Cañón del Colca,Arequipa,2023-01-27,9,1615.43,Bus
V1063,Perú,20,F,Machu Picchu,Cusco,2025-03-30,2,2624.81,Tren
V1064,Perú,61,F,Miraflores,Lima,2024-01-04,9,270.91,Tren
V1065,Colombia,69,M,Plaza de Armas,Arequipa,2025-06-05,8,2015.63,Bus
V1066,Brasil,22,M,Islas Ballestas,Ica,2023-06-21,5,1923.79,Avión
V1067,España,44,M,Islas Uros,Puno,2024-05-21,10,3044.0,Tren
V1068,España,66,M,Miraflores,Lima,2024-06-10,1,2713.2,Bus
V1069,Perú,51,M,Monasterio de Santa Catalina,Arequipa,2025-01-14,1,480.02,nan
V1070,Francia,52,F,Monasterio de Santa Catalina,Arequipa,2023-04-09,2,1226.35,Bus
V1071,Argentina,42,M,Lago Titicaca,Puno,2023-01-17,13,3096.19,Tren
V1072,Perú,61,M,Barranco,Lima,2024-12-22,8,542.9,nan
V1073,Perú,56,M,Barranco,Lima,2023-05-29,10,1240.4,Avión
V1074,EE.UU.,48,M,Machu Picchu,Cusco,2024-11-30,10,3767.99,Auto
V1075,Francia,31,M,Islas Ballestas,Ica,2023-02-15,13,2163.01,Tren
V1076,España,35,M,Lago Titicaca,Puno,2023-06-01,3,3863.61,Auto
V1077,Perú,68,M,Montaña 7 Colores,Cusco,2023-08-07,2,760.26,Auto
V1078,Perú,50,M,Montaña 7 Colores,Cusco,2024-12-27,9,1574.16,Tren
V1079,Argentina,61,F,Barranco,Lima,2023-02-15,13,793.62,Bus
V1080,Francia,50,M,Machu Picchu,Cusco,2024-07-23,7,1941.32,Bus
V1081,Perú,45,M,Lago Titicaca,Puno,2023-12-27,7,2456.91,nan
V1082,Perú,35,F,Monasterio de Santa Catalina,Arequipa,2024-05-16,15,1947.77,Tren
V1083,Perú,47,M,Centro Histórico,Lima,2024-06-07,1,1377.96,Tren
V1084,Alemania,49,M,Lago Titicaca,Puno,2023-02-09,14,3643.73,Avión
V1085,Argentina,52,M,Huacachina,Ica,2025-03-29,7,2607.91,Bus
V1086,Perú,39,M,Plaza de Armas,Arequipa,2023-08-27,3,2151.77,Bus
V1087,Perú,24,F,Líneas de Nazca,Ica,2024-03-14,14,326.86,Tren
V1088,Chile,66,M,Valle Sagrado,Cusco,2024-11-15,7,4271.32,Avión
V1089,Perú,59,M,Plaza de Armas,Arequipa,2023-08-21,12,1726.76,Avión
V1090,España,55,M,Miraflores,Lima,2024-07-20,5,743.09,nan
V1091,Francia,47,F,Barranco,Lima,2023-03-14,4,1233.12,Tren
V1092,España,67,M,Plaza de Armas,Arequipa,2025-02-01,4,3992.38,Auto
V1093,Chile,34,F,Miraflores,Lima,2023-06-13,15,3278.83,Bus
V1094,Argentina,48,F,Centro Histórico,Lima,2025-05-12,10,2546.26,Tren
V1095,Brasil,50,F,Sillustani,Puno,2023-05-04,7,2921.56,Bus
V1096,Perú,68,F,Sillustani,Puno,2023-08-22,1,580.9,Bus
V1097,Perú,42,F,Islas Ballestas,Ica,2025-04-29,2,1607.45,Auto
V1098,México,33,F,Centro Histórico,Lima,2025-08-28,2,2004.09,nan
V1099,Colombia,52,F,Plaza de Armas,Arequipa,2023-04-27,3,2440.01,Auto
V1100,Chile,22,F,Islas Ballestas,Ica,2025-02-09,8,4360.95,Auto
V1101,Perú,42,F,Valle Sagrado,Cusco,2025-08-15,13,1864.63,nan
V1102,Alemania,60,M,Machu Picchu,Cusco,2025-03-14,12,2407.71,Bus
V1103,Brasil,19,M,Cañón del Colca,Arequipa,2023-05-25,9,4226.47,Bus
V1104,México,39,F,Monasterio de Santa Catalina,Arequipa,2023-12-14,8,4167.21,Avión
V1105,Alemania,42,F,Valle Sagrado,Cusco,2025-01-11,3,469.19,Bus
V1106,EE.UU.,51,M,Cañón del Colca,Arequipa,2025-06-25,11,1656.15,Bus
V1107,Perú,66,M,Lago Titicaca,Puno,2024-02-14,15,786.56,nan
V1108,Perú,62,M,Miraflores,Lima,2024-03-22,15,1768.16,Avión
V1109,Perú,39,F,Lago Titicaca,Puno,2023-12-21,15,1577.65,nan
V1110,Perú,38,F,Islas Uros,Puno,2024-02-18,6,2003.49,Bus
V1111,España,63,F,Centro Histórico,Lima,2024-11-12,3,1930.27,nan
V1112,Perú,62,F,Islas Uros,Puno,2025-06-01,9,573.71,Tren
V1113,Perú,36,F,Huacachina,Ica,2025-03-16,5,1967.19,Auto
V1114,Perú,69,M,Sillustani,Puno,2024-11-29,7,1996.35,Auto
V1115,Perú,29,M,Islas Uros,Puno,2023-02-05,11,1833.12,Auto
V1116,Argentina,25,F,Líneas de Nazca,Ica,2024-01-11,9,560.99,Auto
V1117,Brasil,60,M,Cañón del Colca,Arequipa,2023-06-19,2,3217.65,nan
V1118,Perú,68,M,Montaña 7 Colores,Cusco,2023-06-23,15,418.33,nan
V1119,Perú,44,M,Líneas de Nazca,Ica,2025-02-01,4,2049.55,Bus
V1120,Perú,40,M,Lago Titicaca,Puno,2024-02-02,14,1242.9,Tren
V1121,Perú,27,F,Miraflores,Lima,2023-02-09,15,2370.49,Avión
V1122,España,61,F,Sillustani,Puno,2023-09-21,5,3286.01,Tren
V1123,Chile,36,M,Cañón del Colca,Arequipa,2025-05-07,11,1731.58,Bus
V1124,Brasil,34,F,Valle Sagrado,Cusco,2024-10-01,6,1403.91,Avión
V1125,México,41,F,Islas Uros,Puno,2023-09-01,15,2588.17,nan
V1126,España,53,M,Islas Ballestas,Ica,2023-10-07,8,3365.09,nan
V1127,Brasil,28,F,Miraflores,Lima,2023-10-07,7,1826.79,Tren
V1128,Perú,29,F,Montaña 7 Colores,Cusco,2024-10-01,8,1121.45,nan
V1129,Perú,62,M,Plaza de Armas,Arequipa,2023-09-03,12,908.02,Auto
V1130,Chile,63,F,Líneas de Nazca,Ica,2023-02-08,7,4069.79,nan
V1131,Chile,59,F,Lago Titicaca,Puno,2023-08-24,14,3461.1,Auto
V1132,EE.UU.,54,F,Líneas de Nazca,Ica,2025-08-29,9,1800.86,Avión
V1133,Perú,49,M,Cañón del Colca,Arequipa,2025-08-12,7,1975.38,nan
V1134,Perú,63,F,Barranco,Lima,2024-12-08,11,2785.28,Auto
V1135,Brasil,59,F,Centro Histórico,Lima,2024-10-04,10,1228.91,Tren
V1136,Brasil,27,M,Miraflores,Lima,2024-08-12,11,1185.35,Auto
V1137,Chile,34,M,Monasterio de Santa Catalina,Arequipa,2023-06-11,3,904.71,nan
V1138,Perú,19,M,Miraflores,Lima,2023-07-09,5,914.22,Tren
V1139,Chile,23,F,Líneas de Nazca,Ica,2024-06-02,15,1019.84,Tren
V1140,España,64,F,Cañón del Colca,Arequipa,2023-05-11,11,645.58,Bus
V1141,Perú,54,F,Islas Uros,Puno,2024-08-06,11,1187.38,Auto
V1142,Perú,51,M,Islas Ballestas,Ica,2024-09-15,1,2065.97,Auto
V1143,Colombia,66,F,Miraflores,Lima,2023-02-11,11,940.44,Tren
V1144,Perú,37,M,Huacachina,Ica,2024-11-18,4,701.27,Bus
V1145,Colombia,54,M,Huacachina,Ica,2024-02-05,14,947.46,nan
V1146,Chile,31,F,Montaña 7 Colores,Cusco,2023-08-22,10,1172.49,Tren
V1147,Perú,64,F,Valle Sagrado,Cusco,2025-09-24,5,2818.84,Bus
V1148,España,24,F,Líneas de Nazca,Ica,2024-09-27,6,1786.06,Avión
V1149,EE.UU.,42,M,Centro Histórico,Lima,2023-02-24,13,3553.11,Avión
V1150,Perú,23,M,Líneas de Nazca,Ica,2023-12-07,4,719.17,nan
V1151,Perú,28,F,Miraflores,Lima,2025-02-01,3,1004.72,Avión
V1152,EE.UU.,50,F,Cañón del Colca,Arequipa,2025-05-02,10,454.72,Bus
V1153,Perú,70,M,Machu Picchu,Cusco,2024-10-09,3,201.51,Avión
V1154,EE.UU.,39,M,Montaña 7 Colores,Cusco,2023-06-17,14,1557.26,Avión
V1155,Perú,65,F,Monasterio de Santa Catalina,Arequipa,2024-02-06,6,1370.44,Tren
V1156,Perú,31,M,Plaza de Armas,Arequipa,2024-07-07,6,1086.72,Bus
V1157,Perú,57,M,Cañón del Colca,Arequipa,2023-04-25,1,2127.15,Tren
V1158,Perú,20,F,Monasterio de Santa Catalina,Arequipa,2024-07-15,8,451.22,nan
V1159,Perú,20,M,Plaza de Armas,Arequipa,2024-10-10,11,629.6,Avión
V1160,Chile,49,M,Valle Sagrado,Cusco,2025-04-10,10,992.91,nan
V1161,Perú,21,F,Islas Ballestas,Ica,2024-02-08,2,1283.86,Avión
V1162,España,49,M,Machu Picchu,Cusco,2023-09-05,1,3564.58,nan
V1163,Perú,25,M,Valle Sagrado,Cusco,2025-03-15,15,2577.36,Bus
V1164,Colombia,24,M,Huacachina,Ica,2024-01-21,4,3870.9,Tren
V1165,Perú,30,M,Huacachina,Ica,2024-02-20,13,485.6,Bus
V1166,Brasil,64,F,Centro Histórico,Lima,2024-07-06,9,2170.64,Bus
V1167,Perú,46,F,Machu Picchu,Cusco,2023-02-23,8,2783.21,Auto
V1168,Perú,29,M,Centro Histórico,Lima,2024-01-03,10,1659.56,Bus
V1169,Argentina,35,F,Líneas de Nazca,Ica,2023-08-14,15,4307.87,nan
V1170,Perú,36,M,Machu Picchu,Cusco,2023-07-27,13,819.95,Auto
V1171,Perú,40,F,Plaza de Armas,Arequipa,2025-06-04,6,2039.54,nan
V1172,EE.UU.,62,F,Miraflores,Lima,2024-04-12,13,1684.34,Tren
V1173,Chile,27,F,Miraflores,Lima,2024-06-04,3,3028.62,nan
V1174,Chile,23,M,Líneas de Nazca,Ica,2023-11-11,1,1919.72,Avión
V1175,EE.UU.,48,F,Barranco,Lima,2023-10-28,10,4085.81,Avión
V1176,Perú,61,M,Miraflores,Lima,2025-08-06,1,282.22,Auto
V1177,Perú,54,M,Machu Picchu,Cusco,2024-03-08,1,2121.18,Auto
V1178,Alemania,46,F,Monasterio de Santa Catalina,Arequipa,2023-01-13,13,1587.5,Tren
V1179,Perú,65,M,Huacachina,Ica,2025-02-28,8,456.2,Bus
V1180,Perú,58,M,Monasterio de Santa Catalina,Arequipa,2025-05-02,7,1145.67,Tren
V1181,España,57,F,Líneas de Nazca,Ica,2023-03-19,1,1058.56,Tren
V1182,Francia,31,F,Barranco,Lima,2023-02-03,3,1249.45,Bus
V1183,Chile,40,F,Barranco,Lima,2025-09-11,11,1010.03,nan
V1184,Perú,53,F,Barranco,Lima,2023-01-12,12,1484.07,Bus
V1185,Perú,60,F,Huacachina,Ica,2025-02-14,7,2513.05,Tren
V1186,Perú,41,F,Montaña 7 Colores,Cusco,2024-04-17,7,491.77,Auto
V1187,EE.UU.,65,F,Islas Uros,Puno,2023-06-23,12,553.45,nan
V1188,Perú,40,F,Miraflores,Lima,2023-03-12,7,1615.95,Bus
V1189,Brasil,42,M,Lago Titicaca,Puno,2024-03-15,12,1308.98,Auto
V1190,Perú,42,M,Montaña 7 Colores,Cusco,2025-03-02,8,2974.62,Auto
V1191,Perú,68,M,Lago Titicaca,Puno,2024-12-15,8,2353.34,Auto
V1192,Brasil,64,M,Líneas de Nazca,Ica,2024-01-25,12,1349.78,nan
V1193,México,61,M,Barranco,Lima,2024-07-22,6,1506.99,nan
V1194,Chile,57,M,Lago Titicaca,Puno,2024-12-15,7,2118.69,Bus
V1195,Perú,65,M,Islas Ballestas,Ica,2025-02-27,10,2755.02,Tren
V1196,España,35,F,Sillustani,Puno,2023-11-24,4,4003.49,Auto
V1197,Brasil,44,M,Montaña 7 Colores,Cusco,2024-10-27,2,4012.64,Tren
V1198,España,39,F,Islas Ballestas,Ica,2025-02-11,6,1557.24,Auto
V1199,Perú,57,F,Cañón del Colca,Arequipa,2023-01-18,8,966.41,Auto
V1200,Perú,59,M,Valle Sagrado,Cusco,2024-11-11,8,1386.77,Auto
V1201,Perú,20,F,Huacachina,Ica,2025-06-29,12,2100.06,Tren
V1202,EE.UU.,51,F,Monasterio de Santa Catalina,Arequipa,2024-01-06,11,2646.48,nan
V1203,Perú,70,M,Montaña 7 Colores,Cusco,2024-10-13,10,446.9,Auto
V1204,México,55,M,Líneas de Nazca,Ica,2024-05-28,1,3705.93,Bus
V1205,Perú,27,F,Montaña 7 Colores,Cusco,2023-05-02,7,1302.88,Avión
V1206,Chile,54,F,Valle Sagrado,Cusco,2023-05-07,9,1735.72,Avión
V1207,Perú,40,M,Plaza de Armas,Arequipa,2025-06-08,1,2156.93,Tren
V1208,Colombia,54,M,Líneas de Nazca,Ica,2024-09-06,14,3553.49,Auto
V1209,España,18,M,Cañón del Colca,Arequipa,2024-11-17,3,1254.01,Bus
V1210,México,51,M,Monasterio de Santa Catalina,Arequipa,2024-12-05,8,3603.17,Bus
V1211,EE.UU.,41,F,Montaña 7 Colores,Cusco,2025-07-02,14,993.13,nan
V1212,Perú,61,F,Sillustani,Puno,2023-06-06,2,1141.63,Bus
V1213,Alemania,31,F,Miraflores,Lima,2023-10-28,11,2491.05,Tren
V1214,España,35,M,Sillustani,Puno,2025-04-23,1,3493.65,Tren
V1215,Perú,24,M,Lago Titicaca,Puno,2024-11-10,7,1257.6,Bus
V1216,México,50,M,Centro Histórico,Lima,2025-03-04,13,1543.51,nan
V1217,Alemania,68,F,Islas Ballestas,Ica,2025-08-31,9,650.31,Avión
V1218,México,31,M,Cañón del Colca,Arequipa,2025-01-22,3,3351.01,Avión
V1219,Perú,25,M,Monasterio de Santa Catalina,Arequipa,2023-08-14,3,2050.93,Auto
V1220,México,50,F,Montaña 7 Colores,Cusco,2025-09-09,3,589.79,Auto
V1221,Argentina,58,M,Barranco,Lima,2024-07-12,14,3314.05,Tren
V1222,EE.UU.,50,F,Cañón del Colca,Arequipa,2024-02-24,1,2336.53,Avión
V1223,Chile,58,M,Líneas de Nazca,Ica,2024-05-01,5,1814.23,Tren
V1224,Argentina,56,F,Sillustani,Puno,2023-07-25,1,4472.29,Bus
V1225,Perú,24,M,Plaza de Armas,Arequipa,2024-09-04,2,1921.93,Tren
V1226,Chile,20,M,Miraflores,Lima,2024-01-03,9,1073.08,Bus
V1227,Chile,18,M,Barranco,Lima,2023-04-15,13,2091.99,Bus
V1228,Perú,28,F,Miraflores,Lima,2024-10-20,13,1713.76,Tren
V1229,Brasil,56,F,Plaza de Armas,Arequipa,2024-12-10,6,3710.52,nan
V1230,Perú,64,M,Monasterio de Santa Catalina,Arequipa,2025-01-23,6,2206.94,Avión
V1231,Francia,21,F,Lago Titicaca,Puno,2023-09-02,1,1356.52,Tren
V1232,Chile,25,M,Monasterio de Santa Catalina,Arequipa,2023-06-12,14,447.17,Avión
V1233,México,39,F,Sillustani,Puno,2025-04-25,7,4450.8,Auto
V1234,Alemania,44,F,Barranco,Lima,2024-01-22,14,2424.86,nan
V1235,EE.UU.,42,F,Islas Ballestas,Ica,2025-04-25,9,2978.78,Tren
V1236,España,25,F,Islas Uros,Puno,2023-08-15,10,3943.21,nan
V1237,Perú,44,F,Islas Uros,Puno,2024-06-30,3,222.5,Avión
V1238,Perú,29,M,Lago Titicaca,Puno,2023-11-15,13,400.77,Bus
V1239,Perú,30,F,Lago Titicaca,Puno,2024-12-01,15,1529.7,nan
V1240,EE.UU.,20,M,Monasterio de Santa Catalina,Arequipa,2024-05-13,5,845.59,Avión
V1241,Perú,47,F,Barranco,Lima,2025-07-04,2,997.66,Auto
V1242,Chile,23,F,Montaña 7 Colores,Cusco,2023-11-07,12,366.7,nan
V1243,Perú,61,M,Plaza de Armas,Arequipa,2025-01-09,3,1155.36,Tren
V1244,Perú,44,F,Monasterio de Santa Catalina,Arequipa,2025-07-11,2,2815.42,Auto
V1245,México,36,F,Centro Histórico,Lima,2023-10-12,7,3413.66,Bus
V1246,EE.UU.,36,F,Valle Sagrado,Cusco,2024-04-03,15,4405.96,Avión
V1247,Argentina,38,F,Montaña 7 Colores,Cusco,2023-12-11,14,2143.06,Tren
V1248,Perú,66,M,Machu Picchu,Cusco,2023-09-25,3,2918.85,Auto
V1249,Perú,24,F,Machu Picchu,Cusco,2025-05-29,5,2171.76,nan
V1250,EE.UU.,43,M,Valle Sagrado,Cusco,2024-11-12,12,2977.88,Auto
V1251,EE.UU.,53,M,Líneas de Nazca,Ica,2024-04-27,8,1935.04,Bus
V1252,Chile,56,M,Valle Sagrado,Cusco,2024-11-13,10,1966.47,Avión
V1253,Colombia,68,M,Huacachina,Ica,2024-09-30,5,1967.88,nan
V1254,Perú,28,F,Cañón del Colca,Arequipa,2024-04-13,14,2826.06,Avión
V1255,Perú,66,F,Montaña 7 Colores,Cusco,2025-03-11,6,2629.06,nan
V1256,Perú,50,F,Machu Picchu,Cusco,2023-01-03,10,300.65,Tren
V1257,Perú,54,F,Huacachina,Ica,2024-08-12,11,1055.97,Bus
V1258,Perú,56,F,Monasterio de Santa Catalina,Arequipa,2024-03-22,14,394.05,nan
V1259,EE.UU.,55,F,Centro Histórico,Lima,2024-04-30,15,4047.07,Tren
V1260,Argentina,59,F,Lago Titicaca,Puno,2024-07-28,4,2358.33,Avión
V1261,Chile,37,M,Centro Histórico,Lima,2023-01-20,3,2596.45,Auto
V1262,Colombia,64,M,Líneas de Nazca,Ica,2025-08-29,5,761.55,Auto
V1263,EE.UU.,56,F,Huacachina,Ica,2023-05-04,4,1751.31,Auto
V1264,España,56,F,Islas Uros,Puno,2024-06-17,15,3572.49,Avión
V1265,España,31,M,Plaza de Armas,Arequipa,2024-01-22,4,876.16,Auto
V1266,Argentina,36,M,Machu Picchu,Cusco,2023-09-15,4,459.6,Auto
V1267,España,29,F,Huacachina,Ica,2024-07-22,10,2191.54,Auto
V1268,México,41,F,Montaña 7 Colores,Cusco,2023-06-24,4,3408.15,Bus
V1269,México,46,F,Machu Picchu,Cusco,2024-09-16,3,3061.81,Tren
V1270,Perú,27,M,Machu Picchu,Cusco,2023-09-08,7,1310.74,Tren
V1271,Perú,39,F,Plaza de Armas,Arequipa,2025-02-16,14,1218.91,Avión
V1272,Perú,49,M,Lago Titicaca,Puno,2024-11-28,15,2945.43,Auto
V1273,Perú,62,M,Plaza de Armas,Arequipa,2024-10-25,14,2403.44,Avión
V1274,Perú,39,M,Islas Ballestas,Ica,2024-11-16,1,2439.0,Bus
V1275,Chile,48,F,Sillustani,Puno,2023-05-26,7,2109.2,Bus
V1276,Perú,54,F,Centro Histórico,Lima,2024-12-21,10,2724.45,Bus
V1277,Perú,65,M,Islas Ballestas,Ica,2025-04-17,9,2092.61,nan
V1278,EE.UU.,22,F,Huacachina,Ica,2025-06-16,15,1532.24,Bus
V1279,Perú,34,M,Barranco,Lima,2024-07-19,12,2193.0,Tren
V1280,México,65,F,Centro Histórico,Lima,2024-07-02,15,3623.72,nan
V1281,México,25,M,Centro Histórico,Lima,2023-08-13,12,877.83,Avión
V1282,EE.UU.,50,F,Machu Picchu,Cusco,2023-09-06,1,3943.54,Bus
V1283,EE.UU.,35,M,Islas Ballestas,Ica,2025-06-19,8,3264.58,Avión
V1284,España,19,F,Machu Picchu,Cusco,2024-09-08,1,1143.24,nan
V1285,Perú,21,M,Centro Histórico,Lima,2025-06-05,15,1568.32,Bus
V1286,Perú,50,F,Sillustani,Puno,2025-04-26,5,2113.58,Tren
V1287,Chile,63,M,Islas Uros,Puno,2024-04-15,6,3816.3,Tren
V1288,Perú,55,M,Miraflores,Lima,2024-05-28,9,1313.07,Bus
V1289,Perú,39,F,Machu Picchu,Cusco,2024-08-03,3,466.44,Avión
V1290,Perú,60,M,Miraflores,Lima,2024-11-03,12,2606.56,nan
V1291,Perú,25,M,Sillustani,Puno,2023-01-17,2,1786.44,Avión
V1292,Chile,70,F,Monasterio de Santa Catalina,Arequipa,2024-07-21,14,421.3,nan
V1293,España,42,M,Islas Ballestas,Ica,2025-09-30,2,4009.42,Bus
V1294,Alemania,55,M,Miraflores,Lima,2024-07-06,4,1127.93,Bus
V1295,Perú,21,F,Miraflores,Lima,2023-02-10,14,1452.82,nan
V1296,Chile,52,F,Centro Histórico,Lima,2025-06-28,11,560.99,Tren
V1297,Perú,68,F,Plaza de Armas,Arequipa,2023-06-07,2,1288.92,Bus
V1298,Colombia,24,M,Cañón del Colca,Arequipa,2024-12-01,1,2978.63,Avión
V1299,Perú,40,M,Huacachina,Ica,2024-08-29,7,1780.97,Bus
V1300,Perú,44,M,Machu Picchu,Cusco,2023-10-02,6,2198.61,Avión
V1301,Francia,65,F,Montaña 7 Colores,Cusco,2023-06-04,10,1427.23,Auto
V1302,España,64,F,Líneas de Nazca,Ica,2025-05-01,5,3658.83,Avión
V1303,Perú,51,M,Islas Uros,Puno,2024-10-05,15,1349.93,Auto
V1304,Brasil,35,M,Barranco,Lima,2023-07-14,1,3699.83,Avión
V1305,Alemania,65,F,Lago Titicaca,Puno,2024-01-03,7,386.87,nan
V1306,Chile,36,F,Islas Uros,Puno,2024-02-29,1,1025.04,Auto
V1307,Perú,46,M,Lago Titicaca,Puno,2025-07-14,8,1473.65,nan
V1308,Brasil,51,M,Huacachina,Ica,2024-10-01,5,1153.92,Auto
V1309,Perú,34,F,Valle Sagrado,Cusco,2024-08-26,9,2940.39,nan
V1310,EE.UU.,24,M,Lago Titicaca,Puno,2024-12-01,3,2525.88,Auto
V1311,Perú,45,F,Centro Histórico,Lima,2024-04-21,10,226.7,Avión
V1312,EE.UU.,50,M,Islas Uros,Puno,2025-06-23,6,4151.45,Avión
V1313,EE.UU.,57,M,Plaza de Armas,Arequipa,2023-06-11,7,1904.33,Bus
V1314,México,43,M,Islas Uros,Puno,2025-01-25,12,3567.46,Bus
V1315,Francia,64,M,Huacachina,Ica,2024-05-24,8,3715.34,nan
V1316,Perú,62,F,Machu Picchu,Cusco,2024-09-28,12,2616.45,Avión
V1317,Perú,43,F,Machu Picchu,Cusco,2025-01-18,6,2957.05,Auto
V1318,Perú,52,M,Plaza de Armas,Arequipa,2024-02-12,9,407.05,nan
V1319,Chile,56,M,Cañón del Colca,Arequipa,2025-09-30,7,970.83,Avión
V1320,Perú,57,F,Miraflores,Lima,2025-03-21,8,2936.05,Auto
V1321,Brasil,37,F,Machu Picchu,Cusco,2024-08-06,15,2766.04,Bus
V1322,Chile,19,F,Plaza de Armas,Arequipa,2023-07-28,7,600.2,Auto
V1323,Perú,63,M,Miraflores,Lima,2025-03-07,3,872.64,Auto
V1324,España,47,M,Islas Ballestas,Ica,2024-02-02,11,4186.34,Bus
V1325,Perú,38,F,Islas Ballestas,Ica,2024-08-14,14,857.7,Auto
V1326,España,37,F,Centro Histórico,Lima,2025-01-06,12,2641.89,Bus
V1327,Perú,18,M,Miraflores,Lima,2025-09-24,5,912.48,Auto
V1328,México,26,M,Sillustani,Puno,2025-09-24,5,3753.46,Avión
V1329,Alemania,62,M,Islas Uros,Puno,2025-08-27,12,2998.48,Avión
V1330,EE.UU.,29,F,Lago Titicaca,Puno,2024-03-17,12,2273.51,Avión
V1331,Colombia,57,M,Machu Picchu,Cusco,2024-02-20,3,3586.42,Tren
V1332,Francia,32,F,Líneas de Nazca,Ica,2023-05-26,10,2644.49,Auto
V1333,Argentina,34,F,Miraflores,Lima,2023-07-07,6,2111.77,Bus
V1334,Francia,69,M,Barranco,Lima,2023-09-09,12,4482.68,Avión
V1335,Brasil,59,M,Valle Sagrado,Cusco,2025-02-27,14,3304.56,Bus
V1336,Chile,21,F,Machu Picchu,Cusco,2023-08-15,15,355.88,Avión
